"playerID","yearID","lgID"
"nagych01",1992,"AL"
"nagych01",1996,"AL"
"nagych01",1999,"AL"
"narlera01",1956,"AL"
"narlera01",1958,"AL"
"nathajo01",2004,"AL"
"nathajo01",2005,"AL"
"nathajo01",2008,"AL"
"nathajo01",2009,"AL"
"navardi01",2008,"AL"
"neaglde01",1995,"NL"
"neaglde01",1997,"NL"
"nealch01",1959,"NL"
"nealch01",1960,"NL"
"nelsoda01",1973,"AL"
"nelsoje01",2001,"AL"
"nenro01",1998,"NL"
"nenro01",1999,"NL"
"nenro01",2002,"NL"
"nettlgr01",1975,"AL"
"nettlgr01",1977,"AL"
"nettlgr01",1978,"AL"
"nettlgr01",1979,"AL"
"nettlgr01",1980,"AL"
"nettlgr01",1985,"NL"
"nevinph01",2001,"NL"
"newcodo01",1949,"NL"
"newcodo01",1950,"NL"
"newcodo01",1951,"NL"
"newcodo01",1955,"NL"
"newhoha01",1942,"AL"
"newhoha01",1943,"AL"
"newhoha01",1944,"AL"
"newhoha01",1945,"AL"
"newhoha01",1946,"AL"
"newhoha01",1947,"AL"
"newhoha01",1948,"AL"
"newmaje01",1979,"AL"
"newsobo01",1938,"AL"
"newsobo01",1939,"AL"
"newsobo01",1940,"AL"
"newsobo01",1944,"AL"
"nichobi01",1940,"NL"
"nichobi01",1941,"NL"
"nichobi01",1943,"NL"
"nichobi01",1944,"NL"
"nichobi01",1945,"NL"
"niekrjo01",1979,"NL"
"niekrph01",1969,"NL"
"niekrph01",1975,"NL"
"niekrph01",1978,"NL"
"niekrph01",1982,"NL"
"niekrph01",1984,"AL"
"nilssda01",1999,"NL"
"nokesma01",1987,"AL"
"nolanga01",1972,"NL"
"nomohi01",1995,"NL"
"norenir01",1954,"AL"
"norrimi01",1981,"AL"
"nuxhajo01",1955,"NL"
"nuxhajo01",1956,"NL"
"odeake01",1945,"NL"
"odellbi01",1958,"AL"
"odellbi01",1959,"AL"
"odombl01",1968,"AL"
"odombl01",1969,"AL"
"odonojo01",1965,"AL"
"odoulle01",1933,"NL"
"offerjo01",1995,"NL"
"offerjo01",1999,"AL"
"oglivbe01",1980,"AL"
"oglivbe01",1982,"AL"
"oglivbe01",1983,"AL"
"okajihi01",2007,"AL"
"olerujo01",1993,"AL"
"olerujo01",2001,"AL"
"olivato01",1964,"AL"
"olivato01",1965,"AL"
"olivato01",1966,"AL"
"olivato01",1967,"AL"
"olivato01",1968,"AL"
"olivato01",1969,"AL"
"olivato01",1970,"AL"
"olivato01",1971,"AL"
"oliveal01",1972,"NL"
"oliveal01",1975,"NL"
"oliveal01",1976,"NL"
"oliveal01",1980,"AL"
"oliveal01",1981,"AL"
"oliveal01",1982,"NL"
"oliveal01",1983,"NL"
"olsongr01",1990,"AL"
"olsongr02",1990,"NL"
"oneilpa01",1991,"NL"
"oneilpa01",1994,"AL"
"oneilpa01",1995,"AL"
"oneilpa01",1997,"AL"
"oneilpa01",1998,"AL"
"ontivst02",1995,"AL"
"ordonma01",1999,"AL"
"ordonma01",2000,"AL"
"ordonma01",2001,"AL"
"ordonma01",2003,"AL"
"ordonma01",2006,"AL"
"ordonma01",2007,"AL"
"oroscje01",1983,"NL"
"oroscje01",1984,"NL"
"ortajo01",1975,"AL"
"ortajo01",1980,"AL"
"ortizda01",2004,"AL"
"ortizda01",2005,"AL"
"ortizda01",2006,"AL"
"ortizda01",2007,"AL"
"ortizda01",2008,"AL"
"ortizda01",2010,"AL"
"ortizru01",2003,"NL"
"osteecl01",1967,"NL"
"osteecl01",1970,"NL"
"osteecl01",1973,"NL"
"oswalro01",2005,"NL"
"oswalro01",2006,"NL"
"oswalro01",2007,"NL"
"otisam01",1970,"AL"
"otisam01",1971,"AL"
"otisam01",1972,"AL"
"otisam01",1973,"AL"
"otisam01",1976,"AL"
"otoolji01",1963,"NL"
"ottme01",1934,"NL"
"ottme01",1935,"NL"
"ottme01",1936,"NL"
"ottme01",1937,"NL"
"ottme01",1938,"NL"
"ottme01",1939,"NL"
"ottme01",1940,"NL"
"ottme01",1941,"NL"
"ottme01",1942,"NL"
"ottme01",1943,"NL"
"ottme01",1944,"NL"
"ottme01",1945,"NL"
"owenmi01",1941,"NL"
"owenmi01",1942,"NL"
"owenmi01",1943,"NL"
"owenmi01",1944,"NL"
"pacioto01",1981,"AL"
"padilvi01",2002,"NL"
"pafkoan01",1945,"NL"
"pafkoan01",1947,"NL"
"pafkoan01",1948,"NL"
"pafkoan01",1949,"NL"
"pafkoan01",1950,"NL"
"pagejo01",1944,"AL"
"pagejo01",1947,"AL"
"pagejo01",1948,"AL"
"pagnoto01",1992,"NL"
"paigesa01",1952,"AL"
"paigesa01",1953,"AL"
"palmede01",1998,"AL"
"palmeji01",1970,"AL"
"palmeji01",1971,"AL"
"palmeji01",1972,"AL"
"palmeji01",1975,"AL"
"palmeji01",1977,"AL"
"palmeji01",1978,"AL"
"palmera01",1988,"NL"
"palmera01",1991,"AL"
"palmera01",1998,"AL"
"palmera01",1999,"AL"
"papeljo01",2006,"AL"
"papeljo01",2007,"AL"
"papeljo01",2008,"AL"
"papeljo01",2009,"AL"
"pappami01",1962,"AL"
"pappami01",1965,"AL"
"parkch01",2001,"NL"
"parkeda01",1977,"NL"
"parkeda01",1979,"NL"
"parkeda01",1980,"NL"
"parkeda01",1981,"NL"
"parkeda01",1985,"NL"
"parkeda01",1986,"NL"
"parkeda01",1990,"AL"
"parneme01",1949,"AL"
"parneme01",1951,"AL"
"parrila01",1979,"NL"
"parrila01",1987,"AL"
"parrila02",1980,"AL"
"parrila02",1982,"AL"
"parrila02",1983,"AL"
"parrila02",1984,"AL"
"parrila02",1985,"AL"
"parrila02",1986,"AL"
"parrila02",1988,"NL"
"parrila02",1990,"AL"
"pascuca02",1959,"AL"
"pascuca02",1960,"AL"
"pascuca02",1961,"AL"
"pascuca02",1962,"AL"
"pascuca02",1964,"AL"
"passecl01",1941,"NL"
"passecl01",1942,"NL"
"passecl01",1943,"NL"
"passecl01",1945,"NL"
"passecl01",1946,"NL"
"patekfr01",1972,"AL"
"patekfr01",1976,"AL"
"patekfr01",1978,"AL"
"pattima01",1971,"AL"
"pavanca01",2004,"NL"
"pavliro01",1996,"AL"
"pearsal02",1963,"AL"
"pearsmo01",1936,"AL"
"pearsmo01",1940,"AL"
"peavyja01",2005,"NL"
"peavyja01",2007,"NL"
"pedrodu01",2008,"AL"
"pedrodu01",2009,"AL"
"pedrodu01",2010,"AL"
"penaca01",2009,"AL"
"penato01",1982,"NL"
"penato01",1984,"NL"
"penato01",1985,"NL"
"penato01",1986,"NL"
"penato01",1989,"NL"
"pencehu01",2009,"NL"
"pendlte01",1992,"NL"
"pennybr01",2006,"NL"
"pennybr01",2007,"NL"
"pepitjo01",1963,"AL"
"pepitjo01",1964,"AL"
"pepitjo01",1965,"AL"
"percitr01",1996,"AL"
"percitr01",1998,"AL"
"percitr01",1999,"AL"
"percitr01",2001,"AL"
"perezca01",1995,"NL"
"perezod01",2002,"NL"
"perezpa01",1983,"NL"
"perezto01",1967,"NL"
"perezto01",1968,"NL"
"perezto01",1969,"NL"
"perezto01",1970,"NL"
"perezto01",1974,"NL"
"perezto01",1975,"NL"
"perezto01",1976,"NL"
"perryga01",1966,"NL"
"perryga01",1970,"NL"
"perryga01",1972,"AL"
"perryga01",1974,"AL"
"perryga01",1979,"NL"
"perryge01",1988,"NL"
"perryji01",1961,"AL"
"perryji01",1970,"AL"
"perryji01",1971,"AL"
"peskyjo01",1946,"AL"
"peterfr01",1970,"AL"
"peterga01",1964,"AL"
"peterga01",1967,"AL"
"petrori01",1967,"AL"
"petrori01",1969,"AL"
"petryda01",1985,"AL"
"pettian01",1996,"AL"
"pettian01",2001,"AL"
"pettian01",2010,"AL"
"phelpba01",1938,"NL"
"phelpba01",1939,"NL"
"phelpba01",1940,"NL"
"phillbr01",2010,"NL"
"piazzmi01",1993,"NL"
"piazzmi01",1994,"NL"
"piazzmi01",1995,"NL"
"piazzmi01",1996,"NL"
"piazzmi01",1997,"NL"
"piazzmi01",1998,"NL"
"piazzmi01",1999,"NL"
"piazzmi01",2000,"NL"
"piazzmi01",2001,"NL"
"piazzmi01",2002,"NL"
"piazzmi01",2004,"NL"
"piazzmi01",2005,"NL"
"piercbi02",1953,"AL"
"piercbi02",1955,"AL"
"piercbi02",1956,"AL"
"piercbi02",1957,"AL"
"piercbi02",1958,"AL"
"piercbi02",1959,"AL"
"piercbi02",1961,"AL"
"piersji01",1954,"AL"
"piersji01",1956,"AL"
"pierzaj01",2002,"AL"
"pierzaj01",2006,"AL"
"pinielo01",1972,"AL"
"pinsova01",1959,"NL"
"pinsova01",1960,"NL"
"pizarju01",1963,"AL"
"pizarju01",1964,"AL"
"plesada01",1987,"AL"
"plesada01",1988,"AL"
"plesada01",1989,"AL"
"pocorbi01",1978,"NL"
"podrejo01",1958,"NL"
"podrejo01",1960,"NL"
"podrejo01",1962,"NL"
"podsesc01",2005,"AL"
"polanpl01",2007,"AL"
"polleho01",1943,"NL"
"polleho01",1946,"NL"
"polleho01",1949,"NL"
"portebo01",1954,"AL"
"porteda02",1974,"AL"
"porteda02",1978,"AL"
"porteda02",1979,"AL"
"porteda02",1980,"AL"
"posadjo01",2000,"AL"
"posadjo01",2001,"AL"
"posadjo01",2002,"AL"
"posadjo01",2003,"AL"
"posadjo01",2007,"AL"
"powelbo01",1968,"AL"
"powelbo01",1969,"AL"
"powelbo01",1970,"AL"
"powelbo01",1971,"AL"
"powervi01",1955,"AL"
"powervi01",1956,"AL"
"powervi01",1959,"AL"
"powervi01",1960,"AL"
"pradoma01",2010,"NL"
"preslji01",1986,"AL"
"priceda01",2010,"AL"
"priorma01",2003,"NL"
"puckeki01",1986,"AL"
"puckeki01",1987,"AL"
"puckeki01",1988,"AL"
"puckeki01",1989,"AL"
"puckeki01",1990,"AL"
"puckeki01",1991,"AL"
"puckeki01",1992,"AL"
"puckeki01",1993,"AL"
"puckeki01",1994,"AL"
"puckeki01",1995,"AL"
"puhlte01",1978,"NL"
"pujolal01",2001,"NL"
"pujolal01",2003,"NL"
"pujolal01",2004,"NL"
"pujolal01",2005,"NL"
"pujolal01",2006,"NL"
"pujolal01",2007,"NL"
"pujolal01",2008,"NL"
"pujolal01",2009,"NL"
"pujolal01",2010,"NL"
"purkebo01",1958,"NL"
"purkebo01",1961,"NL"
"purkebo01",1962,"NL"
"putzjj01",2007,"AL"
"quantpa01",2001,"AL"
"quentca01",2008,"AL"
"quiseda01",1982,"AL"
"quiseda01",1983,"AL"
"quiseda01",1984,"AL"
"radatdi01",1963,"AL"
"radatdi01",1964,"AL"
"radclri01",1936,"AL"
"radkebr01",1998,"AL"
"raffeke01",1944,"NL"
"raineti01",1981,"NL"
"raineti01",1982,"NL"
"raineti01",1983,"NL"
"raineti01",1984,"NL"
"raineti01",1985,"NL"
"raineti01",1986,"NL"
"raineti01",1987,"NL"
"ramirar01",2005,"NL"
"ramirar01",2008,"NL"
"ramirha01",2008,"NL"
"ramirha01",2009,"NL"
"ramirha01",2010,"NL"
"ramirma02",1995,"AL"
"ramirma02",1998,"AL"
"ramirma02",1999,"AL"
"ramirma02",2000,"AL"
"ramirma02",2001,"AL"
"ramirma02",2002,"AL"
"ramirma02",2003,"AL"
"ramirma02",2004,"AL"
"ramirma02",2005,"AL"
"ramirma02",2006,"AL"
"ramirma02",2007,"AL"
"ramirma02",2008,"AL"
"ramirra01",1984,"NL"
"ramospe01",1959,"AL"
"randowi01",1976,"AL"
"randowi01",1977,"AL"
"randowi01",1980,"AL"
"randowi01",1981,"AL"
"randowi01",1987,"AL"
"randowi01",1989,"NL"
"raschvi01",1948,"AL"
"raschvi01",1949,"AL"
"raschvi01",1950,"AL"
"raschvi01",1952,"AL"
"rawlesh01",1986,"NL"
"rayjo01",1988,"AL"
"raymocl01",1966,"NL"
"reardje01",1985,"NL"
"reardje01",1986,"NL"
"reardje01",1988,"AL"
"reardje01",1991,"AL"
"redmama01",2006,"AL"
"reedri01",1998,"NL"
"reedri01",2001,"NL"
"reedro01",1968,"NL"
"reesepe01",1942,"NL"
"reesepe01",1946,"NL"
"reesepe01",1947,"NL"
"reesepe01",1948,"NL"
"reesepe01",1949,"NL"
"reesepe01",1950,"NL"
"reesepe01",1951,"NL"
"reesepe01",1952,"NL"
"reesepe01",1953,"NL"
"reesepe01",1954,"NL"
"reganph01",1966,"NL"
"reisepe01",1941,"NL"
"reisepe01",1942,"NL"
"reisepe01",1946,"NL"
"reitzke01",1980,"NL"
"remlimi01",2002,"NL"
"remyje01",1978,"AL"
"renteed01",1998,"NL"
"renteed01",2000,"NL"
"renteed01",2003,"NL"
"renteed01",2004,"NL"
"renteed01",2006,"NL"
"repulri01",1956,"NL"
"reuscri01",1977,"NL"
"reuscri01",1987,"NL"
"reuscri01",1989,"NL"
"reussje01",1975,"NL"
"reussje01",1980,"NL"
"reyesjo01",2006,"NL"
"reyesjo01",2007,"NL"
"reyesjo01",2010,"NL"
"reynoal01",1945,"AL"
"reynoal01",1949,"AL"
"reynoal01",1950,"AL"
"reynoal01",1952,"AL"
"reynoal01",1953,"AL"
"reynoal01",1954,"AL"
"reynocr01",1978,"AL"
"reynocr01",1979,"NL"
"reynoha01",1987,"AL"
"reynoha01",1988,"AL"
"reynosh01",2000,"NL"
"rhodear01",2010,"NL"
"rhoderi01",1976,"NL"
"rhoderi01",1986,"NL"
"ricede01",1953,"NL"
"riceji01",1977,"AL"
"riceji01",1978,"AL"
"riceji01",1979,"AL"
"riceji01",1980,"AL"
"riceji01",1983,"AL"
"riceji01",1984,"AL"
"riceji01",1985,"AL"
"riceji01",1986,"AL"
"richabo01",1957,"AL"
"richabo01",1959,"AL"
"richabo01",1962,"AL"
"richabo01",1963,"AL"
"richabo01",1964,"AL"
"richabo01",1965,"AL"
"richabo01",1966,"AL"
"richajr01",1980,"NL"
"richepe01",1965,"AL"
"richepe01",1966,"AL"
"riddlel01",1948,"NL"
"riggsle01",1936,"NL"
"righeda01",1986,"AL"
"righeda01",1987,"AL"
"rignebi01",1948,"NL"
"rijojo01",1994,"NL"
"riosal01",2006,"AL"
"riosal01",2007,"AL"
"ripkeca01",1983,"AL"
"ripkeca01",1984,"AL"
"ripkeca01",1985,"AL"
"ripkeca01",1986,"AL"
"ripkeca01",1987,"AL"
"ripkeca01",1988,"AL"
"ripkeca01",1989,"AL"
"ripkeca01",1990,"AL"
"ripkeca01",1991,"AL"
"ripkeca01",1992,"AL"
"ripkeca01",1993,"AL"
"ripkeca01",1994,"AL"
"ripkeca01",1995,"AL"
"ripkeca01",1996,"AL"
"ripkeca01",1997,"AL"
"ripkeca01",1998,"AL"
"ripkeca01",1999,"AL"
"ripkeca01",2000,"AL"
"ripkeca01",2001,"AL"
"riverma01",1997,"AL"
"riverma01",1999,"AL"
"riverma01",2000,"AL"
"riverma01",2001,"AL"
"riverma01",2002,"AL"
"riverma01",2004,"AL"
"riverma01",2005,"AL"
"riverma01",2006,"AL"
"riverma01",2008,"AL"
"riverma01",2009,"AL"
"riverma01",2010,"AL"
"rivermi01",1976,"AL"
"rizzuph01",1942,"AL"
"rizzuph01",1950,"AL"
"rizzuph01",1951,"AL"
"rizzuph01",1952,"AL"
"rizzuph01",1953,"AL"
"roberbi01",1992,"NL"
"roberbr01",2005,"AL"
"roberbr01",2007,"AL"
"roberro01",1950,"NL"
"roberro01",1951,"NL"
"roberro01",1952,"NL"
"roberro01",1953,"NL"
"roberro01",1954,"NL"
"roberro01",1955,"NL"
"roberro01",1956,"NL"
"robinaa01",1947,"AL"
"robinbr01",1960,"AL"
"robinbr01",1961,"AL"
"robinbr01",1962,"AL"
"robinbr01",1963,"AL"
"robinbr01",1964,"AL"
"robinbr01",1965,"AL"
"robinbr01",1966,"AL"
"robinbr01",1967,"AL"
"robinbr01",1968,"AL"
"robinbr01",1969,"AL"
"robinbr01",1970,"AL"
"robinbr01",1971,"AL"
"robinbr01",1972,"AL"
"robinbr01",1973,"AL"
"robinbr01",1974,"AL"
"robined01",1949,"AL"
"robined01",1951,"AL"
"robined01",1952,"AL"
"robined01",1953,"AL"
"robinfr02",1956,"NL"
"robinfr02",1957,"NL"
"robinfr02",1959,"NL"
"robinfr02",1961,"NL"
"robinfr02",1962,"NL"
"robinfr02",1965,"NL"
"robinfr02",1966,"AL"
"robinfr02",1967,"AL"
"robinfr02",1969,"AL"
"robinfr02",1970,"AL"
"robinfr02",1971,"AL"
"robinfr02",1974,"AL"
"robinja02",1949,"NL"
"robinja02",1950,"NL"
"robinja02",1951,"NL"
"robinja02",1952,"NL"
"robinja02",1953,"NL"
"robinja02",1954,"NL"
"rodrial01",1996,"AL"
"rodrial01",1997,"AL"
"rodrial01",1998,"AL"
"rodrial01",2000,"AL"
"rodrial01",2001,"AL"
"rodrial01",2002,"AL"
"rodrial01",2003,"AL"
"rodrial01",2004,"AL"
"rodrial01",2005,"AL"
"rodrial01",2006,"AL"
"rodrial01",2007,"AL"
"rodrial01",2008,"AL"
"rodrial01",2010,"AL"
"rodriel01",1969,"AL"
"rodriel01",1972,"AL"
"rodrifr03",2004,"AL"
"rodrifr03",2007,"AL"
"rodrifr03",2008,"AL"
"rodrifr03",2009,"NL"
"rodrihe02",1996,"NL"
"rodriiv01",1992,"AL"
"rodriiv01",1993,"AL"
"rodriiv01",1994,"AL"
"rodriiv01",1995,"AL"
"rodriiv01",1996,"AL"
"rodriiv01",1997,"AL"
"rodriiv01",1998,"AL"
"rodriiv01",1999,"AL"
"rodriiv01",2000,"AL"
"rodriiv01",2001,"AL"
"rodriiv01",2004,"AL"
"rodriiv01",2005,"AL"
"rodriiv01",2006,"AL"
"rodriiv01",2007,"AL"
"roepr01",1945,"NL"
"roepr01",1949,"NL"
"roepr01",1950,"NL"
"roepr01",1951,"NL"
"roepr01",1952,"NL"
"rogerke01",1995,"AL"
"rogerke01",2004,"AL"
"rogerke01",2005,"AL"
"rogerke01",2006,"AL"
"rogerst01",1974,"NL"
"rogerst01",1978,"NL"
"rogerst01",1979,"NL"
"rogerst01",1982,"NL"
"rogerst01",1983,"NL"
"rojasco01",1965,"NL"
"rojasco01",1971,"AL"
"rojasco01",1972,"AL"
"rojasco01",1973,"AL"
"rojasco01",1974,"AL"
"rolensc01",2002,"NL"
"rolensc01",2003,"NL"
"rolensc01",2004,"NL"
"rolensc01",2005,"NL"
"rolensc01",2006,"NL"
"rolensc01",2010,"NL"
"rolfere01",1937,"AL"
"rolfere01",1938,"AL"
"rolfere01",1939,"AL"
"rolfere01",1940,"AL"
"rolliji01",2001,"NL"
"rolliji01",2002,"NL"
"rolliji01",2005,"NL"
"rolliri01",1962,"AL"
"romanjo01",1961,"AL"
"romanjo01",1962,"AL"
"rosadjo01",1997,"AL"
"rosadjo01",1999,"AL"
"rosarbu01",1942,"AL"
"rosarbu01",1943,"AL"
"rosarbu01",1946,"AL"
"rosarbu01",1947,"AL"
"rosarbu01",1948,"AL"
"rosebjo01",1958,"NL"
"rosebjo01",1961,"NL"
"rosebjo01",1962,"NL"
"rosebjo01",1969,"AL"
"rosenal01",1952,"AL"
"rosenal01",1953,"AL"
"rosenal01",1954,"AL"
"rosenal01",1955,"AL"
"rosengo01",1945,"NL"
"rosepe01",1965,"NL"
"rosepe01",1967,"NL"
"rosepe01",1968,"NL"
"rosepe01",1969,"NL"
"rosepe01",1970,"NL"
"rosepe01",1971,"NL"
"rosepe01",1973,"NL"
"rosepe01",1974,"NL"
"rosepe01",1975,"NL"
"rosepe01",1976,"NL"
"rosepe01",1977,"NL"
"rosepe01",1978,"NL"
"rosepe01",1979,"NL"
"rosepe01",1980,"NL"
"rosepe01",1981,"NL"
"rosepe01",1982,"NL"
"rosepe01",1985,"NL"
"rowanaa01",2007,"NL"
"rowesc01",1935,"AL"
"rowesc01",1936,"AL"
"rowesc01",1947,"NL"
"rudijo01",1972,"AL"
"rudijo01",1974,"AL"
"rudijo01",1975,"AL"
"ruffire01",1934,"AL"
"ruffire01",1938,"AL"
"ruffire01",1939,"AL"
"ruffire01",1940,"AL"
"ruffire01",1941,"AL"
"ruffire01",1942,"AL"
"runnepe01",1959,"AL"
"runnepe01",1960,"AL"
"runnepe01",1962,"AL"
"rushbo01",1950,"NL"
"rushbo01",1952,"NL"
"russebi01",1973,"NL"
"russebi01",1976,"NL"
"russebi01",1980,"NL"
"russeja01",1934,"AL"
"russeje01",1988,"AL"
"russeje01",1989,"AL"
"russoma01",1941,"AL"
"ruthba01",1933,"AL"
"ruthba01",1934,"AL"
"ruthvdi01",1976,"NL"
"ruthvdi01",1981,"NL"
"ryanbj01",2005,"AL"
"ryanbj01",2006,"AL"
"ryanco01",1944,"NL"
"ryanno01",1972,"AL"
"ryanno01",1973,"AL"
"ryanno01",1975,"AL"
"ryanno01",1977,"AL"
"ryanno01",1979,"AL"
"ryanno01",1981,"NL"
"ryanno01",1985,"NL"
"ryanno01",1989,"AL"
"sabatcc01",2003,"AL"
"sabatcc01",2004,"AL"
"sabatcc01",2007,"AL"
"sabatcc01",2010,"AL"
"saberbr01",1987,"AL"
"saberbr01",1990,"AL"
"saberbr01",1994,"NL"
"saboch01",1988,"NL"
"saboch01",1990,"NL"
"saboch01",1991,"NL"
"sainjo01",1947,"NL"
"sainjo01",1948,"NL"
"sainjo01",1953,"AL"
"saitota01",2007,"NL"
"sambijo01",1979,"NL"
"samueju01",1984,"NL"
"samueju01",1987,"NL"
"samueju01",1991,"NL"
"sanchfr01",2006,"NL"
"sanchfr01",2007,"NL"
"sanchfr01",2009,"NL"
"sandbry01",1984,"NL"
"sandbry01",1985,"NL"
"sandbry01",1986,"NL"
"sandbry01",1987,"NL"
"sandbry01",1988,"NL"
"sandbry01",1989,"NL"
"sandbry01",1990,"NL"
"sandbry01",1991,"NL"
"sandbry01",1992,"NL"
"sandbry01",1993,"NL"
"sandere02",1995,"NL"
"sandesc01",1991,"AL"
"sanfoja02",1957,"NL"
"sanguma01",1971,"NL"
"sanguma01",1972,"NL"
"sanguma01",1975,"NL"
"santaer01",2008,"AL"
"santajo01",2005,"AL"
"santajo01",2006,"AL"
"santajo01",2007,"AL"
"santajo01",2009,"NL"
"santibe01",1989,"NL"
"santibe01",1990,"NL"
"santibe01",1991,"NL"
"santibe01",1992,"NL"
"santibe01",2002,"NL"
"santijo02",1968,"AL"
"santoro01",1963,"NL"
"santoro01",1964,"NL"
"santoro01",1965,"NL"
"santoro01",1966,"NL"
"santoro01",1968,"NL"
"santoro01",1969,"NL"
"santoro01",1971,"NL"
"santoro01",1972,"NL"
"santoro01",1973,"NL"
"sasakka01",2001,"AL"
"sasakka01",2002,"AL"
"sauerha01",1950,"NL"
"sauerha01",1952,"NL"
"saundjo01",2008,"AL"
"saxst01",1982,"NL"
"saxst01",1983,"NL"
"saxst01",1986,"NL"
"saxst01",1989,"AL"
"saxst01",1990,"AL"
"scarbra01",1950,"AL"
"scheiri01",1972,"AL"
"schilcu01",1997,"NL"
"schilcu01",1998,"NL"
"schilcu01",1999,"NL"
"schilcu01",2001,"NL"
"schilcu01",2002,"NL"
"schilcu01",2004,"AL"
"schmibo02",1958,"NL"
"schmija01",2003,"NL"
"schmija01",2004,"NL"
"schmija01",2006,"NL"
"schmijo01",1946,"NL"
"schmijo01",1948,"NL"
"schmimi01",1974,"NL"
"schmimi01",1976,"NL"
"schmimi01",1977,"NL"
"schmimi01",1979,"NL"
"schmimi01",1980,"NL"
"schmimi01",1981,"NL"
"schmimi01",1982,"NL"
"schmimi01",1983,"NL"
"schmimi01",1984,"NL"
"schmimi01",1986,"NL"
"schmimi01",1987,"NL"
"schmimi01",1989,"NL"
"schoere01",1946,"NL"
"schoere01",1948,"NL"
"schoere01",1949,"NL"
"schoere01",1950,"NL"
"schoere01",1951,"NL"
"schoere01",1952,"NL"
"schoere01",1953,"NL"
"schoere01",1954,"NL"
"schoere01",1955,"NL"
"schoere01",1957,"NL"
"schroke01",1986,"AL"
"schumha02",1933,"NL"
"schumha02",1935,"NL"
"schwado01",1961,"AL"
"sciosmi01",1989,"NL"
"sciosmi01",1990,"NL"
"scorehe01",1955,"AL"
"scorehe01",1956,"AL"
"scottge02",1966,"AL"
"scottge02",1975,"AL"
"scottge02",1977,"AL"
"scottmi03",1986,"NL"
"scottmi03",1987,"NL"
"scottmi03",1989,"NL"
"seaveto01",1967,"NL"
"seaveto01",1968,"NL"
"seaveto01",1969,"NL"
"seaveto01",1970,"NL"
"seaveto01",1971,"NL"
"seaveto01",1972,"NL"
"seaveto01",1973,"NL"
"seaveto01",1975,"NL"
"seaveto01",1976,"NL"
"seaveto01",1977,"NL"
"seaveto01",1978,"NL"
"seaveto01",1981,"NL"
"seitzke01",1987,"AL"
"seitzke01",1995,"AL"
"seleaa01",1998,"AL"
"seleaa01",2000,"AL"
"selkige01",1936,"AL"
"selkige01",1939,"AL"
"seminan01",1949,"NL"
"sewellu01",1937,"AL"
"sewelri01",1943,"NL"
"sewelri01",1944,"NL"
"sewelri01",1945,"NL"
"sewelri01",1946,"NL"
"sexsori01",2002,"NL"
"sexsori01",2003,"NL"
"shantbo01",1951,"AL"
"shantbo01",1952,"AL"
"shantbo01",1957,"AL"
"sharpmi01",1992,"NL"
"shawbo01",1962,"NL"
"shawje01",1998,"NL"
"shawje01",2001,"NL"
"sheasp01",1947,"AL"
"sheetbe01",2001,"NL"
"sheetbe01",2004,"NL"
"sheetbe01",2007,"NL"
"sheetbe01",2008,"NL"
"sheffga01",1992,"NL"
"sheffga01",1993,"NL"
"sheffga01",1996,"NL"
"sheffga01",1998,"NL"
"sheffga01",1999,"NL"
"sheffga01",2000,"NL"
"sheffga01",2003,"NL"
"sheffga01",2004,"AL"
"sheffga01",2005,"AL"
"sherrge01",2008,"AL"
"shortch02",1964,"NL"
"shortch02",1967,"NL"
"siebedi01",1943,"AL"
"siebeno01",1962,"AL"
"siebeno01",1963,"AL"
"siebeno01",1964,"AL"
"siebeso01",1966,"AL"
"siebeso01",1971,"AL"
"sierrru01",1989,"AL"
"sierrru01",1991,"AL"
"sierrru01",1992,"AL"
"sierrru01",1994,"AL"
"sievero01",1956,"AL"
"sievero01",1957,"AL"
"sievero01",1959,"AL"
"sievero01",1961,"AL"
"simmoal01",1933,"AL"
"simmoal01",1934,"AL"
"simmoal01",1935,"AL"
"simmocu01",1952,"NL"
"simmocu01",1953,"NL"
"simmocu01",1957,"NL"
"simmote01",1972,"NL"
"simmote01",1973,"NL"
"simmote01",1974,"NL"
"simmote01",1977,"NL"
"simmote01",1978,"NL"
"simmote01",1979,"NL"
"simmote01",1981,"AL"
"simmote01",1983,"AL"
"simpsha01",1956,"AL"
"simpswa01",1970,"NL"
"singebi01",1969,"NL"
"singebi01",1973,"AL"
"singlke01",1977,"AL"
"singlke01",1979,"AL"
"singlke01",1981,"AL"
"sisledi01",1950,"NL"
"sizemgr01",2006,"AL"
"sizemgr01",2007,"AL"
"sizemgr01",2008,"AL"
"skinnbo01",1958,"NL"
"skinnbo01",1960,"NL"
"skowrbi01",1957,"AL"
"skowrbi01",1958,"AL"
"skowrbi01",1959,"AL"
"skowrbi01",1960,"AL"
"skowrbi01",1961,"AL"
"skowrbi01",1965,"AL"
"slatoji01",1977,"AL"
"slaugen01",1941,"NL"
"slaugen01",1942,"NL"
"slaugen01",1946,"NL"
"slaugen01",1947,"NL"
"slaugen01",1948,"NL"
"slaugen01",1949,"NL"
"slaugen01",1950,"NL"
"slaugen01",1951,"NL"
"slaugen01",1952,"NL"
"slaugen01",1953,"NL"
"slocuhe01",1995,"NL"
"smallro02",1979,"AL"
"smilejo01",1991,"NL"
"smilejo01",1995,"NL"
"smithal03",1943,"AL"
"smithal04",1955,"AL"
"smithal04",1960,"AL"
"smithda02",1986,"NL"
"smithda02",1990,"NL"
